station;date;Location;Sub-district;District;Province;GWL_max;GWL_min;GWL_rata;SM_max;SM_min;SM_rata;Total;Status;longitude;latitude
BRG_610102_02;2019-10-10;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.251;-1.268;-1.258;53.508;52.286;53.061;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-11;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.243;-1.273;-1.26;74.83;51.69;58.867;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-12;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.241;-1.252;-1.246;59.973;55.011;57.343;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-13;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.251;-1.269;-1.259;54.988;52.921;53.821;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-14;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.269;-1.286;-1.277;52.908;51.596;52.348;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-15;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.258;-1.289;-1.269;75.48;51.197;60.015;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-16;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.214;-1.261;-1.251;75.15;57.404;61.355;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-17;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.17;-1.198;-1.184;72.263;60.185;65.385;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-18;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.154;-1.169;-1.16;65.321;61.842;63.275;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-19;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.958;-1.155;-1.041;79.284;60.265;65.661;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-20;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.954;-0.964;-0.958;63.808;59.65;61.754;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-21;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.766;-0.97;-0.841;80.93;58.795;64.097;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-22;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.776;-0.817;-0.793;64.568;61.448;63.108;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-23;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.817;-0.842;-0.832;63.4;60.864;61.983;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-24;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.841;-0.867;-0.854;62.154;60.802;61.464;0.525;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-25;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.807;-0.872;-0.828;78.353;60.389;65.617;5.88;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-26;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.753;-0.82;-0.775;79.013;62.978;67.808;5.985;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-27;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.762;-0.805;-0.785;65.661;62.929;63.993;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-28;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.676;-0.811;-0.719;79.1;62.619;68.544;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-29;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.71;-0.759;-0.735;66.541;63.395;64.878;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-30;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.759;-0.803;-0.78;63.379;61.491;62.448;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-10-31;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.802;-0.842;-0.821;61.482;60.224;60.888;0.0525;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-01;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.772;-0.851;-0.804;78.015;59.788;66.842;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-02;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.775;-0.814;-0.794;65.633;62.298;63.812;0.0525;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-03;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.813;-0.845;-0.83;62.408;61.703;62.123;1.8375;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-04;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.845;-0.878;-0.862;61.949;60.351;61.222;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-05;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.811;-0.885;-0.837;77.817;59.92;65.426;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-06;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.812;-0.828;-0.818;77.275;63.045;66.223;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-07;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.821;-0.86;-0.84;64.67;61.419;62.929;0.1575;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-08;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.861;-0.89;-0.879;66.481;60.733;63.714;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-09;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.89;-0.916;-0.903;63.668;60.864;62.005;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-10;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.916;-0.945;-0.929;60.841;59.191;60.136;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-11;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.655;-0.951;-0.857;81.111;58.898;69.608;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-12;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.656;-0.717;-0.682;73.423;65.75;68.514;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-13;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.637;-0.73;-0.678;79.872;65.072;69.293;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-14;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.678;-0.736;-0.708;67.955;64.728;66.274;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-15;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.736;-0.76;-0.747;77.093;63.975;67.055;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-16;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.76;-0.788;-0.775;72.528;64.505;66.9;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-17;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.788;-0.82;-0.802;65.591;62.741;64.089;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-18;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.82;-0.852;-0.835;62.621;61.146;61.894;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-19;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.852;-0.884;-0.869;61.12;59.799;60.488;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-20;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.884;-0.898;-0.89;74.426;59.455;64.766;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-21;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.841;-0.901;-0.859;77.489;62.637;67.101;4.6725;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-22;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.843;-0.871;-0.856;65.197;62.52;63.687;0.5775;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-23;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.87;-0.884;-0.88;71.638;61.73;64.658;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-24;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.762;-0.889;-0.818;79.432;63.399;68.456;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-25;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.767;-0.799;-0.783;72.237;65.425;67.158;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-26;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.797;-0.809;-0.802;72;64.351;66.656;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-27;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.805;-0.838;-0.821;65.596;62.6;64.015;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-28;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.838;-0.872;-0.853;62.564;61.062;61.894;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-29;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.728;-0.877;-0.767;79.467;60.699;67.82;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-11-30;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.749;-0.793;-0.77;66.248;63.408;64.835;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-01;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.654;-0.802;-0.702;78.716;62.915;70.835;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-02;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.6;-0.714;-0.663;80.067;66.559;71.899;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-03;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.618;-0.69;-0.656;74.103;67.407;69.71;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-04;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.69;-0.727;-0.708;74.546;66.713;68.642;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-05;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.727;-0.752;-0.743;73.27;65.33;67.411;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-06;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.654;-0.773;-0.75;81.453;66.284;69.354;12.4425;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-07;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.623;-0.669;-0.647;79.172;70.581;75.391;7.875;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-08;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.585;-0.686;-0.644;81.335;68.718;72.925;11.865;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-09;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.6;-0.678;-0.643;74.879;68.902;71.228;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-10;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.678;-0.726;-0.704;68.865;66.455;67.465;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-11;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.662;-0.744;-0.702;78.258;65.71;71.717;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-12;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.671;-0.718;-0.689;70.94;67.14;69.261;0.0525;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-13;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.673;-0.73;-0.691;77.764;66.481;70.109;0.315;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-14;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.696;-0.739;-0.722;68.775;66.459;67.289;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-15;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.739;-0.776;-0.76;66.444;64.982;65.59;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-16;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.776;-0.806;-0.795;64.977;63.946;64.298;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-17;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.637;-0.819;-0.672;80.684;63.678;73.802;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-18;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.657;-0.692;-0.667;70.792;68.46;70.054;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-19;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.71;-0.751;-0.742;67.256;65.527;65.917;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-20;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.75;-0.785;-0.769;65.512;64.563;65.007;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-21;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.713;-0.791;-0.737;80.679;64.255;68.701;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-22;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.603;-0.746;-0.669;81.369;66.837;72.492;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-23;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.644;-0.705;-0.677;72.161;67.893;69.511;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-24;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.704;-0.749;-0.728;67.866;65.899;66.833;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-25;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.749;-0.788;-0.768;65.903;64.527;65.213;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-26;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.788;-0.813;-0.8;76.709;63.758;65.64;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-27;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.811;-0.835;-0.823;68.338;64.483;65.96;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-28;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.835;-0.862;-0.848;64.471;63.142;63.81;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-29;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.779;-0.867;-0.813;78.635;62.755;68.669;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-30;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.781;-0.812;-0.797;67.672;65.009;66.19;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2019-12-31;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.634;-0.812;-0.673;79.971;64.957;72.988;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-01;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.661;-0.696;-0.681;80.924;69.166;72.261;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-02;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.632;-0.688;-0.658;80.116;70.323;73.286;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-03;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.682;-0.729;-0.707;70.262;67.6;68.869;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-04;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.73;-0.744;-0.735;71.42;67.49;68.943;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-05;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.744;-0.772;-0.76;69.195;67.451;68.085;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-06;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.771;-0.8;-0.785;67.442;65.824;66.633;0.1575;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-07;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.8;-0.829;-0.814;65.815;64.474;65.155;0.0525;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-08;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.828;-0.854;-0.841;64.446;63.965;64.102;0.105;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-09;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.854;-0.88;-0.867;64.021;63.127;63.672;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-10;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.752;-0.893;-0.867;78.317;62.74;67.078;12.2325;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-11;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.725;-0.75;-0.736;76.163;67.575;70.197;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-12;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.75;-0.778;-0.763;70.551;66.694;68.029;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-13;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.778;-0.809;-0.793;66.68;65.193;65.836;0.945;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-14;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.808;-0.838;-0.824;65.238;64.16;64.787;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-15;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.766;-0.86;-0.84;78.996;63.369;65.617;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-16;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.75;-0.766;-0.755;76.751;68.452;71.086;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-17;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.757;-0.789;-0.774;69.44;65.904;67.194;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-18;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.702;-0.794;-0.74;78.808;67.522;70.844;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-19;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.722;-0.761;-0.743;68.85;66.448;67.444;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-20;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.761;-0.794;-0.778;66.455;65.224;65.815;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-21;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.794;-0.824;-0.81;65.217;64.456;64.833;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-22;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.815;-0.829;-0.821;76.511;64.243;68.616;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-23;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.823;-0.85;-0.837;66.634;64.306;65.299;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-24;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.849;-0.877;-0.863;64.302;63.087;63.655;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-25;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.876;-0.905;-0.891;63.081;62.095;62.57;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-26;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.904;-0.932;-0.918;62.085;61.21;61.648;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-27;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.956;-0.96;-0.958;60.64;60.552;60.606;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-28;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.96;-0.987;-0.972;60.538;60.272;60.344;0.84;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-29;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.982;-1.009;-0.999;77.605;60.076;62.202;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-30;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.972;-0.981;-0.974;70.582;63.556;66.239;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-01-31;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.975;-0.999;-0.986;63.52;61.35;62.317;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-01;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-0.999;-1.023;-1.011;61.348;60.178;60.725;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-02;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.023;-1.037;-1.03;62.648;59.801;61.378;2.2575;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-03;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.036;-1.055;-1.046;61.85;60.538;61.165;0.21;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-04;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.055;-1.076;-1.065;60.529;59.663;60.042;0.1575;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-05;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.076;-1.097;-1.086;59.65;58.86;59.228;0.1575;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-06;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.096;-1.119;-1.108;58.856;58.045;58.474;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-07;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.119;-1.142;-1.13;58.041;56.871;57.566;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-08;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.141;-1.165;-1.153;56.858;55.872;56.384;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-09;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.067;-1.178;-1.147;72.721;55.463;61.248;10.0275;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-10;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.018;-1.065;-1.033;68.617;64.68;66.235;0.84;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-11;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.015;-1.02;-1.017;64.575;61.155;62.739;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-12;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.019;-1.04;-1.028;61.134;59.513;60.219;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-13;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.039;-1.068;-1.053;59.503;58.218;58.792;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-14;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.068;-1.1;-1.083;58.202;57.073;57.657;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-15;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.1;-1.132;-1.116;57.072;56.039;56.567;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-16;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.132;-1.159;-1.146;56.083;55.629;55.799;1.6275;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-17;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.159;-1.175;-1.166;56.273;56.078;56.154;0.315;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-18;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.185;-1.2;-1.193;56.191;55.68;55.924;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-19;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.2;-1.218;-1.208;55.676;55.248;55.387;0.63;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-20;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.217;-1.237;-1.227;55.231;54.398;54.854;0;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-21;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.235;-1.245;-1.24;60.861;54.137;58.31;2.5725;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-22;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.234;-1.246;-1.239;68.982;57.891;63.621;2.415;BAHAYA;109.177493;1.379109
BRG_610102_02;2020-02-23;BERLIMANG;TELUK KERAMAT;SAMBAS;KALIMANTAN BARAT;-1.234;-1.238;-1.236;62.491;61.187;61.619;0.84;BAHAYA;109.177493;1.379109
